The [entries] sheet shows the entries for words with IDs ending in "01" (201, 4701, 53401, etc) 
from the collocates table that is used to create the frequency listings that are based on the 
Corpus of Contemporary American English (COCA).

The complete list is available for purchase. See:

http://www.wordfrequency.info [Purchase]

There are minimum values in terms of collocate frequency and Mutual Information (MI) score
for inclusion in the list.

Mutual Information:
ID 1-5 : MI > -3.5
ID 6-29 : MI > -1
ID: 30-99 : ID > 1
ID: 100-30,000 : ID > 2
ID: 30,000-60,000 : ID > 3

Collocate frequency:
ID 1-40,000 : freq >= 2
ID 40,000-60,000 : freq >= 1

---------------------------------------------

The column [% coll < node] refers to the percentage of the tokens for
this collocate and node word where the collocate precedes the node word.

The node and collocate part of speech (PoS) tags can be found at http://ucrel.lancs.ac.uk/claws7tags.html.

For more information:

http://www.wordfrequency.info: Word frequent lists
http://www.americancorpus.org: Corpus of Contemporary American English (COCA)
http://davies-linguistics.byu.edu/ : Mark Davies



ID	lemma	lemPoS	coll	collPoS	MI	freq	[% coll < node]
5301	abruptly	r	fall	v	2.72	54	0.5273
5301	abruptly	r	pull	v	2.72	48	0.3061
5301	abruptly	r	shift	v	4.65	45	0.4583
5301	abruptly	r	walk	v	2.2	44	0.1087
5301	abruptly	r	cease	v	6.35	40	0.3488
5301	abruptly	r	resign	v	5.74	39	0.1463
5301	abruptly	r	cancel	v	6.52	39	0.15
5301	abruptly	r	quit	v	5.05	37	0.2632
5301	abruptly	r	close	v	2.81	36	0.4167
5301	abruptly	r	vanish	v	5.79	33	0.2571
5301	abruptly	r	announce	v	3.45	31	0.2581
5301	abruptly	r	terminate	v	7.05	30	0.2333
5301	abruptly	r	disappear	v	3.92	30	0.40
5301	abruptly	r	shut	v	3.85	30	0.2333
5301	abruptly	r	decide	v	2.07	30	0.2581
5301	abruptly	r	realize	v	2.43	28	0.20
5301	abruptly	r	conversation	n	3.36	28	0.7241
5301	abruptly	r	rather	r	2.8	27	0.9286
5301	abruptly	r	sound	n	2.42	26	0.5926
5301	abruptly	r	abandon	v	4.2	24	0.0385
5301	abruptly	r	interrupt	v	5.01	24	0.25
5301	abruptly	r	switch	v	4.46	23	0.40
5301	abruptly	r	away	i	2.39	23	0.1667
5301	abruptly	r	foot	n	3.2	22	0.4583
5301	abruptly	r	silent	j	3.9	21	0.1818
5301	abruptly	r	laugh	v	2.36	21	0.8095
5301	abruptly	r	withdraw	v	4.43	21	0.2609
5301	abruptly	r	lift	v	3.09	21	0.1905
5301	abruptly	r	wake	v	3.49	20	0.85
5301	abruptly	r	mouth	n	2.57	20	0.55
5301	abruptly	r	swing	v	3.99	19	0.3684
5301	abruptly	r	reverse	v	4.76	19	0.2632
5301	abruptly	r	fire	v	3.06	18	0.0556
5301	abruptly	r	snap	v	4.03	18	0.3158
5301	abruptly	r	forward	r	2.17	18	0.40
5301	abruptly	r	shake	v	2.19	17	0.3529
5301	abruptly	r	stare	v	2.29	16	0.0588
5301	abruptly	r	release	v	2.46	16	0.50
5301	abruptly	r	veer	v	6.66	16	0.5882
5301	abruptly	r	laughter	n	4.38	16	0.8125
5301	abruptly	r	nod	v	2.86	16	0.8125
5301	abruptly	r	mood	n	3.63	15	0.7333
5301	abruptly	r	retire	v	3.54	15	0.25
5301	abruptly	r	straighten	v	5.07	15	0.625
5301	abruptly	r	step	v	2.1	14	0.3571
5301	abruptly	r	silence	n	2.97	14	0.3571
5301	abruptly	r	grab	v	2.52	13	0.0667
5301	abruptly	r	jerk	v	5.18	13	0.60
5301	abruptly	r	minute	n	2.16	12	0.9231
5301	abruptly	r	path	n	2.21	11	0.4545
5301	abruptly	r	fade	v	3.52	11	0.2727
5301	abruptly	r	transform	v	3.02	11	0.00
5301	abruptly	r	aware	j	2.34	11	0.1667
5301	abruptly	r	tone	n	2.86	11	0.4167
5301	abruptly	r	breath	n	2.32	10	0.70
5301	abruptly	r	noise	n	2.71	10	0.6364
5301	abruptly	r	bend	v	2.86	10	0.4545
5301	abruptly	r	smile	n	2.09	10	0.70
5301	abruptly	r	freeze	v	3.21	9	0.20
5301	abruptly	r	trail	n	2.22	9	0.8889
5301	abruptly	r	burst	v	3.65	9	0.1111
5301	abruptly	r	tear	n	2.44	9	0.2222
5301	abruptly	r	depart	v	4.39	9	0.6667
5301	abruptly	r	awaken	v	4.74	9	0.3636
5301	abruptly	r	slide	v	2.71	9	0.20
5301	abruptly	r	aside	r	2.48	9	0.3333
5301	abruptly	r	collapse	v	3.54	9	0.3333
5301	abruptly	r	slow	v	2.59	8	0.6667
5301	abruptly	r	heel	n	3.23	8	0.1111
5301	abruptly	r	dump	v	3.62	8	0.125
5301	abruptly	r	transfer	v	2.69	8	0.125
5301	abruptly	r	snatch	v	4.69	8	0.00
5301	abruptly	r	lower	v	2.46	8	0.375
5301	abruptly	r	cry	n	3.24	7	0.5714
5301	abruptly	r	startle	v	4.19	7	0.1429
5301	abruptly	r	sudden	j	2.86	7	0.1429
5301	abruptly	r	darken	v	5.33	7	0.4286
5301	abruptly	r	wheel	n	2.16	7	0.625
5301	abruptly	r	dismiss	v	2.87	7	0.1429
5301	abruptly	r	frown	v	3.9	7	0.4286
5301	abruptly	r	silence	v	4.97	7	0.00
5301	abruptly	r	leap	v	3.28	7	0.2857
5301	abruptly	r	stride	v	4.64	7	0.00
5301	abruptly	r	lurch	v	5.48	7	0.4286
5301	abruptly	r	explanation	n	2.2	7	0.2857
5301	abruptly	r	brake	v	5.91	7	0.4286
5301	abruptly	r	exit	v	4.04	7	0.5714
5301	abruptly	r	slam	v	2.97	6	0.1429
5301	abruptly	r	sharp	j	2.19	6	0.1667
5301	abruptly	r	plain	n	3	6	0.1667
5301	abruptly	r	shout	v	2.05	6	0.50
5301	abruptly	r	darkness	n	2.42	6	0.50
5301	abruptly	r	gear	n	2.45	6	0.50
5301	abruptly	r	sigh	v	2.88	6	0.7143
5301	abruptly	r	sharply	r	3.34	6	0.7143
5301	abruptly	r	warning	n	2.11	6	0.3333
5301	abruptly	r	blind	j	2.58	6	0.3333
5301	abruptly	r	plunge	v	3.68	6	0.1667
5301	abruptly	r	cliff	n	3.2	6	0.3333
5301	abruptly	r	tunnel	n	2.93	6	0.8333
5301	abruptly	r	rein	v	5.69	5	0.00
5301	abruptly	r	scream	n	3.6	5	1.00
5301	abruptly	r	horror	n	2.71	5	0.40
5301	abruptly	r	mist	n	3.94	5	0.40
5301	abruptly	r	narrow	v	3.75	5	0.60
5301	abruptly	r	excuse	v	2.75	5	0.20
5301	abruptly	r	dialogue	n	2.32	5	0.40
5301	abruptly	r	pause	v	2.3	5	0.60
5301	abruptly	r	sob	v	4.38	5	0.80
5301	abruptly	r	crying	n	3.76	5	0.20
5301	abruptly	r	hurry	v	2.78	5	0.00
5301	abruptly	r	suspend	v	3	5	0.00
5301	abruptly	r	reappear	v	5.04	5	0.60
5301	abruptly	r	sever	v	5.07	5	0.20
5301	abruptly	r	stop	n	2.06	5	0.50
5301	abruptly	r	twist	v	2.94	5	0.40
5301	abruptly	r	stumble	v	3.09	5	0.20
5301	abruptly	r	confront	v	2.08	5	0.00
5301	abruptly	r	brake	n	3.33	5	0.80
5301	abruptly	r	thrust	v	3.94	5	0.40
5301	abruptly	r	gradually	r	2.45	5	0.60
5301	abruptly	r	shove	v	3.26	5	0.1667
5301	abruptly	r	alter	v	2.38	5	0.00
5301	abruptly	r	pace	v	3.88	5	0.20
5301	abruptly	r	flick	v	3.96	4	0.00
5301	abruptly	r	level	v	4.73	4	0.50
5301	abruptly	r	bluff	n	4.35	4	1.00
5301	abruptly	r	surprise	v	2.24	4	0.75
5301	abruptly	r	postpone	v	3.93	4	0.25
5301	abruptly	r	peer	v	2.42	4	0.50
5301	abruptly	r	upright	r	4.21	4	0.25
5301	abruptly	r	apologize	v	2.68	4	0.25
5301	abruptly	r	shudder	v	4.28	4	0.25
5301	abruptly	r	twitch	v	4.69	4	0.50
5301	abruptly	r	erupt	v	3.43	4	0.25
5301	abruptly	r	faint	j	2.78	4	0.25
5301	abruptly	r	flame	n	2.26	4	1.00
5301	abruptly	r	swerve	v	5.37	4	0.25
5301	abruptly	r	open	r	3.38	4	0.75
5301	abruptly	r	alarm	n	2.63	4	0.50
5401	underground	j	water	n	4.02	218	0.2946
5401	underground	j	tunnel	n	7.6	144	0.0511
5401	underground	j	garage	n	7.52	141	0.025
5401	underground	j	tank	n	6.32	124	0.0496
5401	underground	j	through	i	2.16	122	0.856
5401	underground	j	parking	n	6.54	111	0.0333
5401	underground	j	network	n	4.74	98	0.2059
5401	underground	j	economy	n	4.35	98	0.0309
5401	underground	j	railroad	n	7.14	92	0.0111
5401	underground	j	bunker	n	8.47	91	0.0706
5401	underground	j	system	n	2.4	87	0.1222
5401	underground	j	storage	n	6.6	84	0.039
5401	underground	j	nuclear	j	4.79	78	0.0513
5401	underground	j	aquifer	n	9.75	66	0.1176
5401	underground	j	build	v	2.87	57	0.7193
5401	underground	j	movement	n	3.62	56	0.1429
5401	underground	j	river	n	3.67	56	0.1064
5401	underground	j	facility	n	4.48	55	0.0727
5401	underground	j	test	n	3.22	53	0.0185
5401	underground	j	chamber	n	5.65	49	0.0385
5401	underground	j	pipe	n	5.85	49	0.04
5401	underground	j	church	n	2.84	49	0.0426
5401	underground	j	station	n	3.61	46	0.1333
5401	underground	j	site	n	2.86	44	0.2045
5401	underground	j	cave	n	5.82	40	0.2143
5401	underground	j	source	n	2.84	39	0.0238
5401	underground	j	market	n	2.2	38	0.1053
5401	underground	j	cavern	n	8.44	37	0.1935
5401	underground	j	shelter	n	5.39	37	0.0278
5401	underground	j	mine	n	5.1	36	0.1463
5401	underground	j	leak	v	6.59	36	0.8235
5401	underground	j	stream	n	4.84	36	0.1389
5401	underground	j	organization	n	2.62	34	0.0909
5401	underground	j	explosion	n	5.34	34	0.1765
5401	underground	j	complex	n	5.4	33	0.1818
5401	underground	j	train	n	4.18	32	0.2121
5401	underground	j	newspaper	n	3.33	31	0.0323
5401	underground	j	scene	n	2.92	31	0.0938
5401	underground	j	spring	n	3.07	30	0.00
5401	underground	j	vast	j	4.38	30	1.00
5401	underground	j	activity	n	2.2	29	0.1379
5401	underground	j	secret	j	4.38	29	0.7931
5401	underground	j	supply	n	3.79	28	0.2143
5401	underground	j	oil	n	2.25	28	0.4286
5401	underground	j	root	n	4.01	27	0.4286
5401	underground	j	club	n	2.73	26	0.0345
5401	underground	j	huge	j	2.94	26	0.96
5401	underground	j	rock	n	2.76	26	0.2308
5401	underground	j	space	n	2.1	26	0.28
5401	underground	j	feed	v	3.46	25	0.6154
5401	underground	j	entrance	n	4.81	25	0.5833
5401	underground	j	stem	n	5.14	25	0.04
5401	underground	j	passage	n	4.29	25	0.00
5401	underground	j	store	v	4.83	24	0.9583
5401	underground	j	beneath	i	3.99	24	0.0417
5401	underground	j	vault	n	7.12	23	0.1364
5401	underground	j	deep	j	3.1	23	0.84
5401	underground	j	lake	n	2.79	23	0.3043
5401	underground	j	rhizome	n	11.73	22	0.2727
5401	underground	j	pipeline	n	5.82	22	0.00
5401	underground	j	structure	n	2.55	21	0.05
5401	underground	j	cell	n	2.56	21	0.0476
5401	underground	j	reservoir	n	6.14	21	0.087
5401	underground	j	passageway	n	7.84	20	0.00
5401	underground	j	near	i	2.17	20	0.30
5401	underground	j	cable	n	3.71	20	0.10
5401	underground	j	band	n	3.08	20	0.1053
5401	underground	j	resistance	n	3.96	20	0.10
5401	underground	j	testing	n	4.12	20	0.05
5401	underground	j	restaurant	n	2.73	19	0.1176
5401	underground	j	hide	v	2.94	19	0.6842
5401	underground	j	nest	n	5.19	19	0.00
5401	underground	j	well	n	3.36	19	0.40
5401	underground	j	deep	r	3.79	18	0.6316
5401	underground	j	detector	n	5.68	18	0.1667
5401	underground	j	fuel	n	3.17	17	0.3333
5401	underground	j	gas	n	2.49	17	0.4118
5401	underground	j	mile	n	4.27	17	0.8333
5401	underground	j	utility	n	3.98	17	0.0556
5401	underground	j	miner	n	5.64	17	0.125
5401	underground	j	gasoline	n	5.01	17	0.3529
5401	underground	j	army	n	2.08	17	0.0714
5401	underground	j	surface	n	2.4	17	0.60
5401	underground	j	communist	j	4.06	16	0.50
5401	underground	j	comic	n	6.14	16	0.00
5401	underground	j	mall	n	4.28	16	0.00
5401	underground	j	coal	n	4.5	16	0.1176
5401	underground	j	cellar	n	6.31	16	0.1875
5401	underground	j	pool	n	2.99	15	0.40
5401	underground	j	inside	i	2.2	15	0.4667
5401	underground	j	tour	n	2.6	15	0.75
5401	underground	j	massive	j	3.41	15	0.9333
5401	underground	j	railway	n	6.49	15	0.00
5401	underground	j	irrigation	n	6.03	15	0.10
5401	underground	j	discover	v	2.19	15	0.7857
5401	underground	j	drainage	n	6.17	14	0.0769
5401	underground	j	install	v	3.68	14	0.6923
5401	underground	j	leak	n	5.5	14	0.7143
5401	underground	j	waste	n	3.14	14	0.7333
5401	underground	j	illegal	j	3.33	14	0.6429
5401	underground	j	maze	n	6.06	14	0.5714
5401	underground	j	dig	v	3.71	14	0.7333
5401	underground	j	conduct	v	2.32	14	0.9286
5401	underground	j	command	n	3.51	13	0.0833
5401	underground	j	labyrinth	n	7.11	13	0.6154
5401	underground	j	emerge	v	2.45	13	0.6154
5401	underground	j	corridor	n	4.17	13	0.25
5401	underground	j	blast	n	4.83	12	0.1538
5401	underground	j	fighter	n	3.83	12	0.2308
5401	underground	j	connect	v	2.78	12	0.50
5401	underground	j	cartoonist	n	7.2	12	0.00
5401	underground	j	laboratory	n	3.26	12	0.0833
5401	underground	j	burrow	n	7.38	12	0.3333
5401	underground	j	bomb	n	2.97	12	0.4545
5401	underground	j	construction	n	2.45	12	0.5385
5401	underground	j	factory	n	3.06	11	0.25
5401	underground	j	extensive	j	3.54	11	1.00
5401	underground	j	missile	n	3.1	11	0.3636
5401	underground	j	militia	n	4.7	11	0.1429
5401	underground	j	hero	n	2.89	11	0.0909
5401	underground	j	organize	v	2.59	11	1.00
5401	underground	j	locate	v	2.64	11	0.50
5401	underground	j	channel	n	2.67	10	0.10
5401	underground	j	operate	v	2.05	10	0.70
5401	underground	j	salt	n	2.17	10	0.30
5401	underground	j	hit	n	2.98	10	0.1818
5401	underground	j	informal	j	4.37	10	0.50
5401	underground	j	mine	v	5.51	10	0.70
5401	underground	j	shopping	n	3.38	10	0.00
5401	underground	j	pump	v	4.2	10	0.9091
5401	underground	j	basement	n	3.94	10	0.50
5401	underground	j	mining	n	4.91	10	0.00
5401	underground	j	petroleum	n	5.15	10	0.00
5401	underground	j	electronic	j	3.12	10	0.50
5401	underground	j	steam	n	4.27	10	0.1429
5401	underground	j	destroy	v	2.07	9	0.6667
5401	underground	j	hideout	n	8.08	9	0.00
5401	underground	j	highway	n	2.57	9	0.2222
5401	underground	j	contamination	n	5.09	9	0.4444
5401	underground	j	cool	j	2.12	9	0.7778
5401	underground	j	bury	v	3.01	9	0.3333
5401	underground	j	link	v	2.38	9	0.5556
5401	underground	j	rail	n	3.63	9	0.1111
5401	underground	j	house	v	3.2	9	0.5556
5401	underground	j	via	i	3.12	9	1.00
5401	underground	j	gallery	n	2.75	9	0.00
5401	underground	j	reserve	n	3.36	9	0.3333
5401	underground	j	publication	n	2.8	8	0.125
5401	underground	j	cistern	n	8.47	8	0.00
5401	underground	j	distribution	n	2.41	8	0.125
5401	underground	j	lab	n	2.6	8	0.25
5401	underground	j	propose	v	2.17	8	0.875
5401	underground	j	subway	n	4.42	8	0.3333
5401	underground	j	map	n	2.08	8	0.75
5401	underground	j	flow	v	3.13	8	0.50
5401	underground	j	deposit	n	4.18	8	0.125
5401	underground	j	classic	n	3.79	8	0.125
5401	underground	j	walkway	n	6	8	0.125
5401	underground	j	pit	n	3.81	8	0.375
5401	underground	j	visitor	n	2.21	8	0.25
5401	underground	j	repository	n	6.28	8	0.00
5401	underground	j	secret	n	2.39	8	0.75
5401	underground	j	giant	j	2.94	8	1.00
5401	underground	j	silo	n	7.32	8	0.125
5401	underground	j	formation	n	3.22	8	0.25
5401	underground	j	coldwater	j	8	8	1.00
5401	underground	j	volcano	n	4.62	7	0.25
5401	underground	j	polish	j	4.33	7	0.8571
5401	underground	j	ancient	j	2.14	7	0.7143
5401	underground	j	sprinkler	n	6.57	7	0.1429
5401	underground	j	comic	j	4.27	7	0.00
5401	underground	j	supply	v	2.68	7	0.4286
5401	underground	j	thriving	j	5.89	7	1.00
5401	underground	j	trap	v	3.45	7	1.00
5401	underground	j	palace	n	3.29	7	0.4286
5401	underground	j	drill	v	4.14	7	0.625
5401	underground	j	banking	n	3.63	7	0.00
5401	underground	j	hidden	j	3.66	7	0.7143
5401	underground	j	below	i	2.23	7	0.2857
5401	underground	j	park	v	3.3	7	0.8571
5401	underground	j	detonation	n	7.59	7	0.1429
5401	underground	j	pollute	v	5.65	7	0.8571
5401	underground	j	route	n	2.25	7	0.1667
5401	underground	j	kingdom	n	3.41	7	0.1429
5401	underground	j	grotto	n	7.49	7	0.00
5401	underground	j	injection	n	4.48	7	0.00
5401	underground	j	enormous	j	2.29	7	0.7143
5401	underground	j	contaminate	v	5.11	7	1.00
5401	underground	j	horizontal	j	4.25	6	0.8333
5401	underground	j	rescue	v	3.4	6	0.6667
5401	underground	j	conduit	n	6.12	6	0.00
5401	underground	j	commander	n	2.34	6	0.3333
5401	underground	j	reputation	n	2.43	6	0.3333
5401	underground	j	legend	n	3.18	6	0.6667
5401	underground	j	priest	n	2.31	6	0.3333
5401	underground	j	kiva	n	8.28	6	0.625
5401	underground	j	tube	n	2.45	6	0.3333
5401	underground	j	cult	n	3.98	6	0.3333
5401	underground	j	cathedral	n	4.07	6	0.2857
5401	underground	j	so-called	j	2.4	6	0.6667
5401	underground	j	den	n	4.39	6	0.1667
5401	underground	j	lair	n	7.07	6	0.00
5401	underground	j	headquarters	n	2.73	6	0.00
5501	portable	j	player	n	5.41	263	0.033
5501	portable	j	computer	n	5.28	203	0.1366
5501	portable	j	phone	n	5.07	177	0.0739
5501	portable	j	use	v	2.51	164	0.741
5501	portable	j	device	n	6.38	159	0.1024
5501	portable	j	radio	n	5.35	136	0.0725
5501	portable	j	system	n	2.82	109	0.1835
5501	portable	j	toilet	n	7.67	105	0.0093
5501	portable	j	small	j	2.91	105	0.934
5501	portable	j	unit	n	4.86	92	0.0842
5501	portable	j	music	n	3.18	71	0.2838
5501	portable	j	machine	n	4.57	70	0.1781
5501	portable	j	power	n	2.67	69	0.3099
5501	portable	j	generator	n	7.5	53	0.037
5501	portable	j	tape	n	4.5	46	0.087
5501	portable	j	tool	n	4.21	42	0.2143
5501	portable	j	model	n	2.68	40	0.25
5501	portable	j	carry	v	2.73	40	0.7143
5501	portable	j	equipment	n	4.16	39	0.325
5501	portable	j	recorder	n	7.18	39	0.05
5501	portable	j	television	n	3.17	35	0.1111
5501	portable	j	telephone	n	4.54	35	0.0286
5501	portable	j	stereo	n	7	34	0.1471
5501	portable	j	printer	n	6.81	34	0.0588
5501	portable	j	classroom	n	3.95	32	0.0606
5501	portable	j	heater	n	7.73	31	0.0938
5501	portable	j	digital	j	4.82	31	0.2188
5501	portable	j	use	n	2.1	31	0.6875
5501	portable	j	typewriter	n	7.98	30	0.0333
5501	portable	j	drive	n	3.87	29	0.2121
5501	portable	j	computing	n	7.21	27	0.00
5501	portable	j	battery	n	5.24	27	0.4643
5501	portable	j	camera	n	3.11	27	0.3929
5501	portable	j	gas	n	3.19	26	0.1852
5501	portable	j	screen	n	3.42	25	0.4231
5501	portable	j	design	v	2.83	25	0.52
5501	portable	j	technology	n	2.25	25	0.36
5501	portable	j	available	j	2.37	25	0.28
5501	portable	j	instrument	n	3.71	24	0.20
5501	portable	j	desk	n	3.79	24	0.00
5501	portable	j	data	n	2.05	24	0.375
5501	portable	j	oxygen	n	5.47	24	0.12
5501	portable	j	set	n	2.81	24	0.3462
5501	portable	j	pump	n	5.13	23	0.1739
5501	portable	j	speaker	n	4.1	23	0.25
5501	portable	j	personal	j	2.16	23	0.3043
5501	portable	j	cheap	j	4.06	23	0.6087
5501	portable	j	cassette	n	7.05	22	0.087
5501	portable	j	analyzer	n	9.04	22	0.0909
5501	portable	j	cell	n	2.72	22	0.1739
5501	portable	j	cellular	j	6.18	22	0.1818
5501	portable	j	stand	n	3.94	22	0.1304
5501	portable	j	electric	j	4.19	21	0.0455
5501	portable	j	electronic	j	4.28	21	0.0952
5501	portable	j	communication	n	3.05	20	0.20
5501	portable	j	satellite	n	4.36	20	0.25
5501	portable	j	document	n	3.36	20	0.25
5501	portable	j	laptop	n	6.25	20	0.4286
5501	portable	j	monitor	n	4.4	19	0.0556
5501	portable	j	desktop	n	6.37	19	0.30
5501	portable	j	highly	r	3.07	19	1.00
5501	portable	j	tank	n	3.7	19	0.1579
5501	portable	j	detector	n	5.78	18	0.05
5501	portable	j	box	n	2.28	18	0.4737
5501	portable	j	keyboard	n	5.81	18	0.2778
5501	portable	j	version	n	2.79	18	0.1111
5501	portable	j	handheld	j	7.8	18	-
5501	portable	j	kitchen	n	2.62	18	0.4444
5501	portable	j	chair	n	2.49	18	0.4211
5501	portable	j	easily	r	2.82	17	0.60
5501	portable	j	telescope	n	4.09	17	0.2353
5501	portable	j	wireless	n	5.56	17	0.2778
5501	portable	j	size	n	2.11	17	0.3529
5501	portable	j	storage	n	4.39	17	0.2941
5501	portable	j	planetarium	n	8.15	17	0.0588
5501	portable	j	application	n	3.11	17	0.3333
5501	portable	j	receiver	n	4.59	16	0.1875
5501	portable	j	kit	n	4.92	16	0.125
5501	portable	j	notebook	n	5.2	16	0.625
5501	portable	j	lightweight	j	6.67	16	0.8824
5501	portable	j	pension	n	4.74	16	0.25
5501	portable	j	card	n	2.2	15	0.7333
5501	portable	j	stove	n	5.03	15	0.00
5501	portable	j	audio	j	4.88	15	0.20
5501	portable	j	light	j	2.74	15	0.4667
5501	portable	j	reader	n	2.65	15	0.4667
5501	portable	j	supply	n	2.98	15	0.375
5501	portable	j	missile	n	3.54	14	0.0714
5501	portable	j	video	n	2.41	14	0.2667
5501	portable	j	inexpensive	j	5.59	14	0.4286
5501	portable	j	tiny	j	2.65	14	1.00
5501	portable	j	tent	n	4.19	14	0.4286
5501	portable	j	grill	n	4.9	14	0.1429
5501	portable	j	drill	n	5.25	14	0.0714
5501	portable	j	fit	v	2.74	14	0.2857
5501	portable	j	defibrillator	n	8.55	14	0.0714
5501	portable	j	meter	n	4.18	14	0.2143
5501	portable	j	attach	v	3.67	14	0.5714
5501	portable	j	test	v	2.15	13	0.6667
5501	portable	j	scanner	n	6.37	13	0.00
5501	portable	j	install	v	3.66	13	0.5385
5501	portable	j	saw	n	6.05	13	0.0769
5501	portable	j	bar	n	2.12	13	0.1538
5501	portable	j	lightweight	n	7.78	13	0.7857
5501	portable	j	easel	n	7.18	13	0.0769
5501	portable	j	compact	j	5.63	13	0.6154
5501	portable	j	option	n	2.29	13	0.3846
5501	portable	j	shelter	n	3.85	12	0.0833
5501	portable	j	crib	n	6.45	12	0.00
5501	portable	j	file	n	2.94	12	0.4167
5501	portable	j	purchase	v	3.3	12	0.9167
5501	portable	j	electronics	n	4.93	12	0.0769
5501	portable	j	plug	v	5.3	12	0.6667
5501	portable	j	completely	r	2.3	12	0.7692
5501	portable	j	download	v	5.72	12	0.7692
5501	portable	j	format	n	4.32	12	0.00
5501	portable	j	introduce	v	2.2	11	0.7273
5501	portable	j	standard	j	2.78	11	0.7273
5501	portable	j	connect	v	2.74	11	0.5455
5501	portable	j	operate	v	2.28	11	0.3636
5501	portable	j	headphone	n	6.95	11	0.3333
5501	portable	j	grab	v	2.31	10	1.00
5501	portable	j	bottle	n	2.64	10	0.1818
5501	portable	j	battery-operated	j	9.61	10	0.20
5501	portable	j	transfer	v	3.19	10	0.7273
5501	portable	j	battery-powered	j	8.96	10	0.2727
5501	portable	j	compact	n	6.64	10	0.70
5501	portable	j	shower	n	3.81	10	0.20
5501	portable	j	gear	n	3.36	10	0.40
5501	portable	j	potty	n	8.61	9	0.00
5501	portable	j	scope	n	3.54	9	0.30
5501	portable	j	flexible	j	4.22	9	0.5556
5501	portable	j	measure	v	2.04	9	0.2222
5501	portable	j	truly	r	2.55	9	0.7778
5501	portable	j	weigh	v	3.21	9	0.00
5501	portable	j	hand-held	j	7.06	9	0.25
5501	portable	j	software	n	2.27	9	0.3333
5501	portable	j	power	v	5.34	9	0.3333
5501	portable	j	capable	j	3.08	9	0.1111
5501	portable	j	filter	n	4.24	9	0.00
5501	portable	j	assistant	n	3.15	8	0.375
5501	portable	j	fax	n	4.66	8	0.25
5501	portable	j	container	n	3.6	8	0.125
5501	portable	j	mount	n	3.37	8	0.00
5501	portable	j	ipod	n	6.9	8	0.4444
5501	portable	j	fully	r	2.09	8	0.70
5501	portable	j	pack	v	2.82	8	0.50
5501	portable	j	oven	n	3.25	8	0.125
5501	portable	j	extremely	r	2.36	8	1.00
5501	portable	j	maker	n	2.82	8	0.625
5501	portable	j	supply	v	2.96	8	0.50
5501	portable	j	feature	v	2.31	8	0.625
5501	portable	j	mixer	n	5.81	8	0.125
5501	portable	j	record	v	2.25	8	0.50
5501	portable	j	display	v	2.64	8	0.375
5501	portable	j	lamp	n	3.87	8	0.125
5501	portable	j	disk	n	3.5	7	0.4286
5501	portable	j	built-in	j	5.13	7	0.125
5501	portable	j	dish	n	2.31	7	0.1429
5501	portable	j	invention	n	4.13	7	0.875
5501	portable	j	equip	v	3.83	7	0.8571
5501	portable	j	console	n	5.72	7	0.2857
5501	portable	j	antenna	n	5.11	7	0.1429
5501	portable	j	self-contained	j	6.56	7	0.7143
5501	portable	j	manufacturer	n	2.52	7	0.7143
5501	portable	j	cooler	n	5.46	7	0.2857
5501	portable	j	pad	n	3.57	7	0.7143
5501	portable	j	ultrasound	n	6.41	7	0.00
5501	portable	j	cleaner	n	4.94	7	0.1429
5501	portable	j	wheelchair	n	3.95	7	0.4286
5501	portable	j	gadget	n	5.72	7	0.3333
5501	portable	j	flow	n	2.3	7	0.1429
5501	portable	j	tune	v	3.53	7	0.00
5501	portable	j	radar	n	4.13	7	0.00
5501	portable	j	trailer	n	3.79	7	0.4286
5501	portable	j	suitcase	n	4.45	7	0.75
5501	portable	j	store	v	3.15	7	0.4286
5501	portable	j	pack	n	2.82	7	0.2857
5501	portable	j	bench	n	2.98	7	0.4286
5501	portable	j	navigation	n	5.26	6	0.00
5501	portable	j	multimedia	n	4.88	6	0.2857
5501	portable	j	modem	n	4.03	6	0.3333
5501	portable	j	ventilator	n	7.03	6	0.00
5501	portable	j	canister	n	5.94	6	0.00
5501	portable	j	circular	n	7.16	6	0.00
5501	portable	j	restroom	n	6.9	6	0.00
5501	portable	j	labyrinth	n	6.08	6	0.00
5501	portable	j	flashlight	n	4.54	6	0.50
5501	portable	j	beer	n	2.05	6	0.6667
5501	portable	j	invent	v	3.21	6	0.3333
5501	portable	j	ultimate	j	2.67	6	0.8333
5501	portable	j	mobile	j	3.92	6	0.1667
5501	portable	j	disc	n	3.85	6	0.3333
5501	portable	j	double	v	2.82	6	0.5714
5501	portable	j	lap	n	3.13	6	0.3333
5501	portable	j	pager	n	6.49	6	0.6667
5501	portable	j	rest	v	2.08	6	0.1667
5501	portable	j	vacuum	n	3.95	6	0.00
5501	portable	j	cart	n	3.55	6	0.1667
5501	portable	j	cable	n	2.07	6	0.8333
5501	portable	j	platform	n	2.82	6	0.2857
5501	portable	j	deck	n	2.74	6	0.3333
5501	portable	j	appliance	n	4.48	6	0.1667
5501	portable	j	ramp	n	4.52	6	0.00
5501	portable	j	motor	n	2.31	6	0.8333
5501	portable	j	vendor	n	3.82	6	0.6667
5501	portable	j	fountain	n	4.12	6	0.60
5601	formally	r	never	r	2.58	115	0.9832
5601	formally	r	announce	v	5.49	111	0.1207
5601	formally	r	recognize	v	4.72	97	0.02
